"year","rk","rest","address","lat","lon","close","neigh","region"
2007,,"Babita","1823 S. San Gabriel Blvd, San Gabriel",34.0763131,-118.0910297,FALSE,"San Gabriel","San Gabriel Valley"
2007,,"Bar Marmont","8171 Sunset Blvd, West Hollywood",34.0982116,-118.3673558,TRUE,"Hollywood Hills West","Central L.A."
2007,,"Beacon: An Asian Cafe","3280 Helms Ave, Culver City",34.0299815,-118.3838985,TRUE,"Culver City","Westside"
2007,,"Bin 8945","8945 Santa Monica Blvd, West Hollywood",34.0842529,-118.385522,TRUE,"West Hollywood","Central L.A."
2007,,"Blue Velvet","750 S. Garland Ave, Los Angeles",34.0502344,-118.2670518,TRUE,"Westlake","Central L.A."
2007,,"Border Grill","1445 4th St, Santa Monica",34.0156738,-118.4938852,TRUE,"Santa Monica","Westside"
2007,,"Bulgarini Gelato","749 E. Altadena Dr, Altadena",34.1907991,-118.1321212,FALSE,"Altadena","Verdugos"
2007,,"Caioti Pizza Cafe","4346 Tujunga Ave, Studio City",34.149059,-118.3787612,FALSE,"Studio City","San Fernando Valley"
2007,,"Campanile","624 S. La Brea Ave, Los Angeles",34.0641419,-118.3437075,TRUE,"Hancock Park","Central L.A."
2007,,"Canele","3219 Glendale Blvd, Los Angeles",34.1183954,-118.2608335,TRUE,"Atwater Village","Northeast L.A."
2007,,"Casa Bianca","1650 Colorado Blvd, Los Angeles",34.139204,-118.2029066,FALSE,"Eagle Rock","Northeast L.A."
2007,,"Chameau","339 N. Fairfax Ave, Los Angeles",34.0773495,-118.3617621,TRUE,"Beverly Grove","Central L.A."
2007,,"Chichen Itza","2501 W. 6th St, Los Angeles",34.061669,-118.279042,TRUE,"Westlake","Central L.A."
2007,,"Chichen Itza","3655 S. Grand Ave, Los Angeles",34.0173919,-118.2784632,FALSE,"Historic South-Central","South L.A."
2007,,"Chung King","1000 S. San Gabriel Blvd, San Gabriel",34.0898034,-118.0905725,TRUE,"San Gabriel","San Gabriel Valley"
2007,,"Ciudad","445 S. Figueroa St, Los Angeles",34.0536155,-118.2568651,TRUE,"Downtown","Central L.A."
2007,,"Cora's Coffee Shoppe","1802 Ocean Ave, Santa Monica",34.008146,-118.4913573,FALSE,"Santa Monica","Westside"
2007,,"Cut","9500 Wilshire Blvd, Beverly Hills",34.0670741,-118.4001931,FALSE,"Beverly Hills","Westside"
2007,,"Daikokuya","327 E. 1st St, Los Angeles",34.0499921,-118.2400897,FALSE,"Downtown","Central L.A."
2007,,"Dino's Burgers","2575 W. Pico Blvd, Los Angeles",34.0474675,-118.2939316,FALSE,"Pico-Union","Central L.A."
2007,,"Drago","2628 Wilshire Blvd, Santa Monica",34.0364059,-118.476565,TRUE,"Santa Monica","Westside"
2007,,"El Huarache Azteca","5225 York Blvd, Los Angeles",34.1207009,-118.2017871,FALSE,"Highland Park","Northeast L.A."
2007,,"El Parian","1528 W. Pico Blvd, Los Angeles",34.0438781,-118.2758118,FALSE,"Pico-Union","Central L.A."
2007,,"Elite","700 S. Atlantic Blvd, Monterey Park",34.0536993,-118.1358805,FALSE,"Monterey Park","San Gabriel Valley"
2007,,"Euro Pane Bakery","950 E. Colorado Blvd, Pasadena",34.1457737,-118.1303698,FALSE,"Pasadena","Verdugos"
2007,,"Father's Office","1018 Montana Ave, Santa Monica",34.0293315,-118.4984232,FALSE,"Santa Monica","Westside"
2007,,"Fogo de Chao","133 N. La Cienega Blvd, Beverly Hills",34.0797914,-118.3766279,FALSE,"Beverly Grove","Central L.A."
2007,,"Foundry","7465 Melrose Ave, Los Angeles",34.0838389,-118.3527123,TRUE,"Fairfax","Central L.A."
2007,,"Fraiche","9411 Culver Blvd, Culver City",34.02431,-118.3945058,TRUE,"Culver City","Westside"
2007,,"Golden Deli","815 W. Las Tunas Dr, San Gabriel",34.1028597,-118.1117174,FALSE,"San Gabriel","San Gabriel Valley"
2007,,"Golden Triangle","7011 S. Greenleaf Ave, Whittier",33.9786561,-118.0376108,TRUE,"Whittier","San Gabriel Valley"
2007,,"Grace","7360 Beverly Blvd, Los Angeles",34.0759024,-118.3503522,TRUE,"Fairfax","Central L.A."
2007,,"Green Village","250 W. Valley Blvd, San Gabriel",34.0789603,-118.1034247,TRUE,"San Gabriel","San Gabriel Valley"
2007,,"Guelaguetza","3337 W. 8th St, Los Angeles",34.0578921,-118.301376,TRUE,"Koreatown","Central L.A."
2007,,"Hatfield's","7458 Beverly Blvd, Los Angeles",34.0759178,-118.3526116,TRUE,"Fairfax","Central L.A."
2007,,"Il Moro","11400 W. Olympic Blvd, Los Angeles",34.0355995,-118.4423222,FALSE,"Sawtelle","Westside"
2007,,"Jar","8225 Beverly Blvd, Los Angeles",34.0763204,-118.3687976,FALSE,"Beverly Grove","Central L.A."
2007,,"JiRaffe","502 Santa Monica Blvd, Santa Monica",34.0172103,-118.4939764,TRUE,"Santa Monica","Westside"
2007,,"Kagaya","418 E. 2nd St, Los Angeles",34.0471121,-118.2386388,FALSE,"Downtown","Central L.A."
2007,,"Kiriko","11301 W. Olympic Blvd, Los Angeles",34.0383929,-118.4421933,FALSE,"Sawtelle","Westside"
2007,,"Koi","730 N. La Cienega Blvd, Los Angeles",34.0844861,-118.3760979,FALSE,"Beverly Grove","Central L.A."
2007,,"Krua Thai","13130 Sherman Way, North Hollywood",34.2008689,-118.4191855,FALSE,"Valley Glen","San Fernando Valley"
2007,,"Krua Thai","935 S. Glendora Ave, West Covina",34.0584975,-117.9354761,FALSE,"West Covina","San Gabriel Valley"
2007,,"La Casita Mexicana","4030 E. Gage Ave, Bell",33.9787089,-118.1951135,FALSE,"Bell","Southeast"
2007,,"La Terza","8384 W. 3rd St, Los Angeles",34.0727355,-118.3729053,TRUE,"Beverly Grove","Central L.A."
2007,,"Langer's","704 S. Alvarado St, Los Angeles",34.0561852,-118.2768039,FALSE,"Westlake","Central L.A."
2007,,"Literati II","12081 Wilshire Blvd, Los Angeles",34.0444463,-118.467486,TRUE,"Brentwood","Westside"
2007,,"Los Balcones del Peru","1360 N. Vine St, Los Angeles",34.0960681,-118.3263855,FALSE,"Hollywood","Central L.A."
2007,,"Lou","724 N. Vine St, Los Angeles",34.0840689,-118.3260963,TRUE,"Hollywood","Central L.A."
2007,,"Lucques","8474 Melrose Ave, West Hollywood",34.0823321,-118.3753799,FALSE,"West Hollywood","Central L.A."
2007,,"M Cafe de Chaya","7119 Melrose Ave, Los Angeles",34.0837174,-118.3448932,FALSE,"Fairfax","Central L.A."
2007,,"Macau Street","429 W. Garvey Ave, Monterey Park",34.0628442,-118.1282675,TRUE,"Monterey Park","San Gabriel Valley"
2007,,"Marouch","4905 Santa Monica Blvd, Los Angeles",34.0911677,-118.2964436,FALSE,"East Hollywood","Central L.A."
2007,,"Max","13355 Ventura Blvd, Sherman Oaks",34.147089,-118.4243171,TRUE,"Sherman Oaks","San Fernando Valley"
2007,,"Meals by Genet","1053 S. Fairfax Ave, Los Angeles",34.056724,-118.3647521,FALSE,"Carthay","Central L.A."
2007,,"Melisse","1104 Wilshire Blvd, Santa Monica",34.0244252,-118.49132,FALSE,"Santa Monica","Westside"
2007,,"Metro Cafe","11188 Washington Pl, Culver City",34.0089156,-118.4132723,FALSE,"Culver City","Westside"
2007,,"Michael's","1147 3rd St, Santa Monica",34.0190154,-118.4995044,FALSE,"Santa Monica","Westside"
2007,,"Mimosa","8009 Beverly Blvd, Los Angeles",34.0762864,-118.3640712,TRUE,"Beverly Grove","Central L.A."
2007,,"Musso & Frank Grill","6667 Hollywood Blvd, Los Angeles",34.1018304,-118.3354085,FALSE,"Hollywood","Central L.A."
2007,,"Noodle House","46 W. Las Tunas Dr, Arcadia",34.1072753,-118.0333694,TRUE,"Arcadia","San Gabriel Valley"
2007,,"Nook","11628 Santa Monica Blvd, Los Angeles",34.0439493,-118.4541445,TRUE,"Sawtelle","Westside"
2007,,"Oinkster","2005 Colorado Blvd, Los Angeles",34.1395542,-118.210492,FALSE,"Eagle Rock","Northeast L.A."
2007,,"Opus","3760 Wilshire Blvd, Los Angeles",34.0614582,-118.3082892,TRUE,"Koreatown","Central L.A."
2007,,"Orris","2006 Sawtelle Blvd, Los Angeles",34.0408957,-118.443351,TRUE,"Sawtelle","Westside"
2007,,"Ortolan","8338 W. 3rd St, Los Angeles",34.0726218,-118.3714445,TRUE,"Beverly Grove","Central L.A."
2007,,"Patina","141 S. Grand Ave, Los Angeles",34.0552852,-118.2493326,FALSE,"Downtown","Central L.A."
2007,,"Philippe the Original","1001 N. Alameda St, Los Angeles",34.059721,-118.237025,FALSE,"Chinatown","Central L.A."
2007,,"Phillips Barbecue","4307 Leimert Blvd, Los Angeles",34.0053402,-118.3301666,TRUE,"Leimert Park","South L.A."
2007,,"Phillips Barbecue","2619 S. Crenshaw Blvd, Los Angeles",34.0319841,-118.3354027,FALSE,"West Adams","South L.A."
2007,,"Phillips Barbecue","1517 Centinela Ave, Los Angeles",33.9766089,-118.3655754,FALSE,"Inglewood","South Bay"
2007,,"Pizzeria Mozza","641 N. Highland Ave, Los Angeles",34.0831169,-118.3388666,FALSE,"Hancock Park","Central L.A."
2007,,"Pollos a la Brasa","764 S. Western Ave, Los Angeles",34.0578981,-118.3089129,FALSE,"Koreatown","Central L.A."
2007,,"Providence","5955 Melrose Ave, Los Angeles",34.0836552,-118.3302427,FALSE,"Hollywood","Central L.A."
2007,,"Rajdhani","18525 Pioneer Blvd, Artesia",33.8630601,-118.0824125,FALSE,"Artesia","Southeast"
2007,,"Royale","2619 Wilshire Blvd, Los Angeles",34.0611335,-118.2818282,TRUE,"Westlake","Central L.A."
2007,,"Sapp Coffee Shop","5183 Hollywood Blvd, Los Angeles",34.1020837,-118.3031667,FALSE,"Los Feliz","Central L.A."
2007,,"Simon L.A.","8555 Beverly Blvd, Los Angeles",34.0764091,-118.3773761,TRUE,"Beverly Grove","Central L.A."
2007,,"Sona","401 N. La Cienega Blvd, West Hollywood",34.0787244,-118.376853,TRUE,"Beverly Grove","Central L.A."
2007,,"Spago","176 N. Canon Dr, Beverly Hills",34.0676709,-118.3975518,FALSE,"Beverly Hills","Westside"
2007,,"Square One","4854 Fountain Ave, Los Angeles",34.0952526,-118.2949821,FALSE,"East Hollywood","Central L.A."
2007,,"Tacos Baja Ensenada","5385 Whittier Blvd, Los Angeles",34.020024,-118.1543936,FALSE,"East Los Angeles","Eastside"
2007,,"Tama","11920 Ventura Blvd, Studio City",34.1428094,-118.3916003,TRUE,"Studio City","San Fernando Valley"
2007,,"The Grill on the Alley","9560 Dayton Way, Beverly Hills",34.0673605,-118.4018937,FALSE,"Beverly Hills","Westside"
2007,,"The Hungry Cat","1535 N. Vine St, Los Angeles",34.0987302,-118.3271802,FALSE,"Hollywood","Central L.A."
2007,,"The Lodge","14 N. La Cienega Blvd, Beverly Hills",34.0657406,-118.3759183,TRUE,"Beverly Hills","Westside"
2007,,"Urasawa","218 N. Rodeo Dr, Beverly Hills",34.0674249,-118.4006047,FALSE,"Beverly Hills","Westside"
2007,,"Uzbekistan","7077 Sunset Blvd, Los Angeles",34.0985292,-118.3440767,TRUE,"Hollywood","Central L.A."
2007,,"Valentino","3115 Pico Blvd, Santa Monica",34.026233,-118.4570607,TRUE,"Santa Monica","Westside"
2007,,"Village Idiot","7383 Melrose Ave, Los Angeles",34.0838464,-118.350966,FALSE,"Fairfax","Central L.A."
2007,,"Vincenti","11930 San Vicente Blvd, Los Angeles",34.052285,-118.4712044,FALSE,"Brentwood","Westside"
2007,,"Water Grill","544 S. Grand Ave, Los Angeles",34.0490403,-118.2547066,FALSE,"Downtown","Central L.A."
2007,,"Woodlands","9840 Topanga Canyon Blvd, Chatsworth",34.2493905,-118.6057387,FALSE,"Chatsworth","San Fernando Valley"
2007,,"Woodlands","11833 Artesia Blvd, Artesia",33.8744866,-118.0805583,TRUE,"Artesia","Southeast"
2008,,"101 Noodle Express","1408 E. Valley Blvd, Alhambra",34.07886,-118.1095451,FALSE,"Alhambra","San Gabriel Valley"
2008,,"8 oz. Burger Bar","7661 Melrose Ave, Los Angeles",34.0839852,-118.3568161,TRUE,"Fairfax","Central L.A."
2008,,"A-Won","913 S. Vermont Ave, Los Angeles",34.0553749,-118.2921859,FALSE,"Koreatown","Central L.A."
2008,,"A.O.C.","8022 W. 3rd St, Los Angeles",34.0717776,-118.3645959,FALSE,"Beverly Grove","Central L.A."
2008,,"Akasha","9543 Culver Blvd, Culver City",34.0230091,-118.3955206,FALSE,"Culver City","Westside"
2008,,"Alcazar","17239 Ventura Blvd, Encino",34.1608701,-118.5083103,TRUE,"Encino","San Fernando Valley"
2008,,"Angeli Caffe","7274 Melrose Ave, Los Angeles",34.0833499,-118.3483179,TRUE,"Fairfax","Central L.A."
2008,,"Angelini Osteria","7313 Beverly Blvd, Los Angeles",34.0764248,-118.3491393,FALSE,"Fairfax","Central L.A."
2008,,"Animal","435 N. Fairfax Ave, Los Angeles",34.0792281,-118.3617405,FALSE,"Beverly Grove","Central L.A."
2008,,"Anisette","225 Santa Monica Blvd, Santa Monica",34.0154924,-118.4966762,TRUE,"Santa Monica","Westside"
2008,,"Asanebo","11941 Ventura Blvd, Studio City",34.1436197,-118.3918741,FALSE,"Studio City","San Fernando Valley"
2008,,"Babita","1823 S. San Gabriel Blvd, San Gabriel",34.0763131,-118.0910297,FALSE,"San Gabriel","San Gabriel Valley"
2008,,"Bahn Thung","1001 N. Vermont Ave, Los Angeles",34.0897348,-118.2921733,TRUE,"East Hollywood","Central L.A."
2008,,"Bar Marmont","8171 Sunset Blvd, West Hollywood",34.0982116,-118.3673558,TRUE,"Hollywood Hills West","Central L.A."
2008,,"Bastide","8475 Melrose Pl, Los Angeles",34.0838779,-118.3758925,TRUE,"Beverly Grove","Central L.A."
2008,,"Beacon: An Asian Cafe","3280 Helms Ave, Culver City",34.0299815,-118.3838985,TRUE,"Culver City","Westside"
2008,,"BLD","7450 Beverly Blvd, Los Angeles",34.0759378,-118.3524518,TRUE,"Fairfax","Central L.A."
2008,,"Border Grill","1445 4th St, Santa Monica",34.0156738,-118.4938852,TRUE,"Santa Monica","Westside"
2008,,"Bulgarini Gelato","749 E. Altadena Dr, Altadena",34.1907991,-118.1321212,FALSE,"Altadena","Verdugos"
2008,,"Campanile","624 S. La Brea Ave, Los Angeles",34.0641419,-118.3437075,TRUE,"Hancock Park","Central L.A."
2008,,"Casa Bianca","1650 Colorado Blvd, Los Angeles",34.139204,-118.2029066,FALSE,"Eagle Rock","Northeast L.A."
2008,,"Chameau","339 N. Fairfax Ave, Los Angeles",34.0773495,-118.3617621,TRUE,"Beverly Grove","Central L.A."
2008,,"Chang's Garden","627 W. Duarte Rd, Arcadia",34.1267002,-118.0526354,FALSE,"Arcadia","San Gabriel Valley"
2008,,"Chichen Itza","2501 W. 6th St, Los Angeles",34.061669,-118.279042,TRUE,"Westlake","Central L.A."
2008,,"Chichen Itza","3655 S. Grand Ave, Los Angeles",34.0173919,-118.2784632,FALSE,"Historic South-Central","South L.A."
2008,,"Chung King","1000 S. San Gabriel Blvd, San Gabriel",34.0898034,-118.0905725,TRUE,"San Gabriel","San Gabriel Valley"
2008,,"Ciudad","445 S. Figueroa St, Los Angeles",34.0536155,-118.2568651,TRUE,"Downtown","Central L.A."
2008,,"Comme Ca","8479 Melrose Ave, West Hollywood",34.0825585,-118.3758925,TRUE,"West Hollywood","Central L.A."
2008,,"Cora's Coffee Shoppe","1802 Ocean Ave, Santa Monica",34.008146,-118.4913573,FALSE,"Santa Monica","Westside"
2008,,"Cut","9500 Wilshire Blvd, Beverly Hills",34.0670741,-118.4001931,FALSE,"Beverly Hills","Westside"
2008,,"Daikokuya","327 E. 1st St, Los Angeles",34.0499921,-118.2400897,FALSE,"Downtown","Central L.A."
2008,,"Drago","2628 Wilshire Blvd, Santa Monica",34.0364059,-118.476565,TRUE,"Santa Monica","Westside"
2008,,"El Huarache Azteca","5225 York Blvd, Los Angeles",34.1207009,-118.2017871,FALSE,"Highland Park","Northeast L.A."
2008,,"El Parian","1528 W. Pico Blvd, Los Angeles",34.0438781,-118.2758118,FALSE,"Pico-Union","Central L.A."
2008,,"Elite","700 S. Atlantic Blvd, Monterey Park",34.0536993,-118.1358805,FALSE,"Monterey Park","San Gabriel Valley"
2008,,"Euro Pane Bakery","950 E. Colorado Blvd, Pasadena",34.1457737,-118.1303698,FALSE,"Pasadena","Verdugos"
2008,,"Father's Office","3229 Helms Ave, Los Angeles",34.0304053,-118.3848103,FALSE,"Mid-City","Central L.A."
2008,,"Father's Office","1018 Montana Ave, Santa Monica",34.0293315,-118.4984232,FALSE,"Santa Monica","Westside"
2008,,"Flame","1442 Westwood Blvd, Los Angeles",34.0546681,-118.4409032,FALSE,"Westwood","Westside"
2008,,"Foundry","7465 Melrose Ave, Los Angeles",34.0838389,-118.3527123,TRUE,"Fairfax","Central L.A."
2008,,"Fraiche","9411 Culver Blvd, Culver City",34.02431,-118.3945058,TRUE,"Culver City","Westside"
2008,,"Golden Deli","815 W. Las Tunas Dr, San Gabriel",34.1028597,-118.1117174,FALSE,"San Gabriel","San Gabriel Valley"
2008,,"Golden Triangle","7011 S. Greenleaf Ave, Whittier",33.9786561,-118.0376108,TRUE,"Whittier","San Gabriel Valley"
2008,,"Grace","7360 Beverly Blvd, Los Angeles",34.0759024,-118.3503522,TRUE,"Fairfax","Central L.A."
2008,,"Guelaguetza","3337 W. 8th St, Los Angeles",34.0578921,-118.301376,TRUE,"Koreatown","Central L.A."
2008,,"Hatfield's","7458 Beverly Blvd, Los Angeles",34.0759178,-118.3526116,TRUE,"Fairfax","Central L.A."
2008,,"Il Moro","11400 W. Olympic Blvd, Los Angeles",34.0355995,-118.4423222,FALSE,"Sawtelle","Westside"
2008,,"J N J Burger & Bar-B-Q","5754 W. Adams Blvd, Los Angeles",34.0322492,-118.3688623,TRUE,"West Adams","South L.A."
2008,,"Jar","8225 Beverly Blvd, Los Angeles",34.0763204,-118.3687976,FALSE,"Beverly Grove","Central L.A."
2008,,"JiRaffe","502 Santa Monica Blvd, Santa Monica",34.0172103,-118.4939764,TRUE,"Santa Monica","Westside"
2008,,"Jitlada","5233 Sunset Blvd, Los Angeles",34.0985866,-118.3041251,FALSE,"East Hollywood","Central L.A."
2008,,"Kagaya","418 E. 2nd St, Los Angeles",34.0471121,-118.2386388,FALSE,"Downtown","Central L.A."
2008,,"Kiriko","11301 W. Olympic Blvd, Los Angeles",34.0383929,-118.4421933,FALSE,"Sawtelle","Westside"
2008,,"Kobawoo House","698 S. Vermont Ave, Los Angeles",34.0602206,-118.2912573,FALSE,"Koreatown","Central L.A."
2008,,"Krua Thai","13130 Sherman Way, North Hollywood",34.2008689,-118.4191855,FALSE,"Valley Glen","San Fernando Valley"
2008,,"Krua Thai","935 S. Glendora Ave, West Covina",34.0584975,-117.9354761,FALSE,"West Covina","San Gabriel Valley"
2008,,"La Casita Mexicana","4030 E. Gage Ave, Bell",33.9787089,-118.1951135,FALSE,"Bell","Southeast"
2008,,"La Mill","1636 Silver Lake Blvd, Los Angeles",34.0888273,-118.2686162,FALSE,"Silver Lake","Central L.A."
2008,,"La Terza","8384 W. 3rd St, Los Angeles",34.0727355,-118.3729053,TRUE,"Beverly Grove","Central L.A."
2008,,"Langer's","704 S. Alvarado St, Los Angeles",34.0561852,-118.2768039,FALSE,"Westlake","Central L.A."
2008,,"Larkin's","1496 Colorado Blvd, Los Angeles",34.1388761,-118.1980399,TRUE,"Eagle Rock","Northeast L.A."
2008,,"Let's Be Frank","8780 Venice Blvd, Los Angeles",34.0308259,-118.3845144,FALSE,"Mid-City","Central L.A."
2008,,"Los Balcones del Peru","1360 N. Vine St, Los Angeles",34.0960681,-118.3263855,FALSE,"Hollywood","Central L.A."
2008,,"Lou","724 N. Vine St, Los Angeles",34.0840689,-118.3260963,TRUE,"Hollywood","Central L.A."
2008,,"Lucques","8474 Melrose Ave, West Hollywood",34.0823321,-118.3753799,FALSE,"West Hollywood","Central L.A."
2008,,"M Cafe de Chaya","7119 Melrose Ave, Los Angeles",34.0837174,-118.3448932,FALSE,"Fairfax","Central L.A."
2008,,"M Cafe de Chaya","9343 Culver Blvd, Culver City",34.0250101,-118.3939312,TRUE,"Culver City","Westside"
2008,,"Marouch","4905 Santa Monica Blvd, Los Angeles",34.0911677,-118.2964436,FALSE,"East Hollywood","Central L.A."
2008,,"Max","13355 Ventura Blvd, Sherman Oaks",34.147089,-118.4243171,TRUE,"Sherman Oaks","San Fernando Valley"
2008,,"Meals by Genet","1053 S. Fairfax Ave, Los Angeles",34.056724,-118.3647521,FALSE,"Carthay","Central L.A."
2008,,"Melisse","1104 Wilshire Blvd, Santa Monica",34.0244252,-118.49132,FALSE,"Santa Monica","Westside"
2008,,"Musso & Frank Grill","6667 Hollywood Blvd, Los Angeles",34.1018304,-118.3354085,FALSE,"Hollywood","Central L.A."
2008,,"Nickel Diner","524 S. Main St, Los Angeles",34.0459937,-118.2490032,FALSE,"Downtown","Central L.A."
2008,,"Nobu Los Angeles","903 N. La Cienega Blvd, West Hollywood",34.0871448,-118.3766248,FALSE,"Beverly Grove","Central L.A."
2008,,"Oinkster","2005 Colorado Blvd, Los Angeles",34.1395542,-118.210492,FALSE,"Eagle Rock","Northeast L.A."
2008,,"Orris","2006 Sawtelle Blvd, Los Angeles",34.0408957,-118.443351,TRUE,"Sawtelle","Westside"
2008,,"Ortolan","8338 W. 3rd St, Los Angeles",34.0726218,-118.3714445,TRUE,"Beverly Grove","Central L.A."
2008,,"Osteria Mozza","6602 Melrose Ave, Los Angeles",34.0832419,-118.3389634,FALSE,"Hancock Park","Central L.A."
2008,,"Palate Food + Wine","933 S. Brand Blvd, Glendale",34.1346267,-118.2552662,TRUE,"Glendale","Verdugos"
2008,,"Park's BBQ","955 S. Vermont Ave, Los Angeles",34.0538146,-118.2920772,FALSE,"Koreatown","Central L.A."
2008,,"Patina","141 S. Grand Ave, Los Angeles",34.0552852,-118.2493326,FALSE,"Downtown","Central L.A."
2008,,"Philippe the Original","1001 N. Alameda St, Los Angeles",34.059721,-118.237025,FALSE,"Chinatown","Central L.A."
2008,,"Phillips Barbecue","4307 Leimert Blvd, Los Angeles",34.0053402,-118.3301666,TRUE,"Leimert Park","South L.A."
2008,,"Phillips Barbecue","2619 S. Crenshaw Blvd, Los Angeles",34.0319841,-118.3354027,FALSE,"West Adams","South L.A."
2008,,"Phillips Barbecue","1517 Centinela Ave, Los Angeles",33.9766089,-118.3655754,FALSE,"Inglewood","South Bay"
2008,,"Pie 'n Burger","913 E. California Blvd, Pasadena",34.1361523,-118.1314463,FALSE,"Pasadena","Verdugos"
2008,,"Pizzeria Mozza","641 N. Highland Ave, Los Angeles",34.0831169,-118.3388666,FALSE,"Hancock Park","Central L.A."
2008,,"Pollos a la Brasa","764 S. Western Ave, Los Angeles",34.0578981,-118.3089129,FALSE,"Koreatown","Central L.A."
2008,,"Providence","5955 Melrose Ave, Los Angeles",34.0836552,-118.3302427,FALSE,"Hollywood","Central L.A."
2008,,"Renu Nakorn","13019 E. Rosecrans Ave, Norwalk",33.9028097,-118.0545142,FALSE,"Norwalk","Southeast"
2008,,"Rustic Canyon","1119 Wilshire Blvd, Santa Monica",34.025054,-118.491271,FALSE,"Santa Monica","Westside"
2008,,"Sanuki No Sato","18206 S. Western Ave, Gardena",33.8649547,-118.3084318,FALSE,"Harbor Gateway","Harbor"
2008,,"Sapp Coffee Shop","5183 Hollywood Blvd, Los Angeles",34.1020837,-118.3031667,FALSE,"Los Feliz","Central L.A."
2008,,"Sona","401 N. La Cienega Blvd, West Hollywood",34.0787244,-118.376853,TRUE,"Beverly Grove","Central L.A."
2008,,"Spago","176 N. Canon Dr, Beverly Hills",34.0676709,-118.3975518,FALSE,"Beverly Hills","Westside"
2008,,"Square One","4854 Fountain Ave, Los Angeles",34.0952526,-118.2949821,FALSE,"East Hollywood","Central L.A."
2008,,"Tacos Baja Ensenada","5385 Whittier Blvd, Los Angeles",34.020024,-118.1543936,FALSE,"East Los Angeles","Eastside"
2008,,"Terroni","7605 Beverly Blvd, Los Angeles",34.0763589,-118.3555574,FALSE,"Fairfax","Central L.A."
2008,,"The Grill on the Alley","9560 Dayton Way, Beverly Hills",34.0673605,-118.4018937,FALSE,"Beverly Hills","Westside"
2008,,"The Hungry Cat","1535 N. Vine St, Los Angeles",34.0987302,-118.3271802,FALSE,"Hollywood","Central L.A."
2008,,"Tiara","127 E. 9th St, Los Angeles",34.0412077,-118.2540006,TRUE,"Downtown","Central L.A."
2008,,"Tirupathi Bhimas","18792 Pioneer Blvd, Artesia",33.8601243,-118.0821238,FALSE,"Artesia","Southeast"
2008,,"Urasawa","218 N. Rodeo Dr, Beverly Hills",34.0674249,-118.4006047,FALSE,"Beverly Hills","Westside"
2008,,"Vincenti","11930 San Vicente Blvd, Los Angeles",34.052285,-118.4712044,FALSE,"Brentwood","Westside"
2008,,"Wolfgang's Steakhouse by Wolfgang Zwiener","445 N. Canon Dr, Beverly Hills",34.0712516,-118.4018235,TRUE,"Beverly Hills","Westside"
2009,,"8 oz. Burger Bar","7661 Melrose Ave, Los Angeles",34.0839852,-118.3568161,TRUE,"Fairfax","Central L.A."
2009,,"A.O.C.","8022 W. 3rd St, Los Angeles",34.0717776,-118.3645959,FALSE,"Beverly Grove","Central L.A."
2009,,"Akasha","9543 Culver Blvd, Culver City",34.0230091,-118.3955206,FALSE,"Culver City","Westside"
2009,,"Alcazar","17239 Ventura Blvd, Encino",34.1608701,-118.5083103,TRUE,"Encino","San Fernando Valley"
2009,,"Angeli Caffe","7274 Melrose Ave, Los Angeles",34.0833499,-118.3483179,TRUE,"Fairfax","Central L.A."
2009,,"Angelini Osteria","7313 Beverly Blvd, Los Angeles",34.0764248,-118.3491393,FALSE,"Fairfax","Central L.A."
2009,,"Animal","435 N. Fairfax Ave, Los Angeles",34.0792281,-118.3617405,FALSE,"Beverly Grove","Central L.A."
2009,,"Anisette","225 Santa Monica Blvd, Santa Monica",34.0154924,-118.4966762,TRUE,"Santa Monica","Westside"
2009,,"Auntie Em's","4616 Eagle Rock Blvd, Los Angeles",34.1277407,-118.2173688,TRUE,"Eagle Rock","Northeast L.A."
2009,,"Babita","1823 S. San Gabriel Blvd, San Gabriel",34.0763131,-118.0910297,FALSE,"San Gabriel","San Gabriel Valley"
2009,,"Beacon: An Asian Cafe","3280 Helms Ave, Culver City",34.0299815,-118.3838985,TRUE,"Culver City","Westside"
2009,,"Bistro LQ","8009 Beverly Blvd, Los Angeles",34.0762864,-118.3640712,TRUE,"Beverly Grove","Central L.A."
2009,,"BLD","7450 Beverly Blvd, Los Angeles",34.0759378,-118.3524518,TRUE,"Fairfax","Central L.A."
2009,,"Border Grill","1445 4th St, Santa Monica",34.0156738,-118.4938852,TRUE,"Santa Monica","Westside"
2009,,"Bottega Louie","700 S. Grand Ave, Los Angeles",34.0470247,-118.2565689,FALSE,"Downtown","Central L.A."
2009,,"Bulgarini Gelato","749 E. Altadena Dr, Altadena",34.1907991,-118.1321212,FALSE,"Altadena","Verdugos"
2009,,"Cache","3110 Main St, Santa Monica",33.9975848,-118.4795295,TRUE,"Santa Monica","Westside"
2009,,"Campanile","624 S. La Brea Ave, Los Angeles",34.0641419,-118.3437075,TRUE,"Hancock Park","Central L.A."
2009,,"Casa Bianca","1650 Colorado Blvd, Los Angeles",34.139204,-118.2029066,FALSE,"Eagle Rock","Northeast L.A."
2009,,"Chameau","339 N. Fairfax Ave, Los Angeles",34.0773495,-118.3617621,TRUE,"Beverly Grove","Central L.A."
2009,,"Chang's Garden","627 W. Duarte Rd, Arcadia",34.1267002,-118.0526354,FALSE,"Arcadia","San Gabriel Valley"
2009,,"Chaya Downtown","525 S. Flower St, Los Angeles",34.0509047,-118.2575373,TRUE,"Downtown","Central L.A."
